
======================================================================
SESSION START  2026-04-21 23:19:33
======================================================================
T01101 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   48 |  0.866ms |    | dir=(0, -1) | score=60
T01102 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   47 |  0.286ms |    | dir=(0, -1) | score=60
T01103 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   39 |  0.484ms |    | dir=(0, -1) | score=60
T01104 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   31 |  0.301ms |    | dir=(0, -1) | score=60
T01105 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.463ms |    | dir=(0, -1) | score=60
T01106 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   15 |  0.395ms |    | dir=(0, -1) | score=60
T01107 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.580ms |    | dir=(1, 0) | score=60
T01108 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.220ms |    | dir=(1, 0) | score=60
T01109 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.402ms |    | dir=(1, 0) | score=60
T01110 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.679ms |    | dir=(1, 0) | score=60
T01111 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  1.191ms |    | dir=(1, 0) | score=60
T01112 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.590ms |    | dir=(1, 0) | score=60
T01113 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.485ms | FB | dir=(1, 0) | score=60
EVENT  FOOD_EATEN score=61
T01114 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   18 |  0.745ms |    | dir=(0, -1) | score=61
T01115 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   17 |  0.645ms |    | dir=(-1, 0) | score=61
T01116 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   15 |  0.689ms |    | dir=(-1, 0) | score=61
T01117 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   13 |  0.596ms |    | dir=(-1, 0) | score=61
T01118 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   11 |  1.238ms |    | dir=(-1, 0) | score=61
T01119 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    9 |  0.381ms |    | dir=(-1, 0) | score=61
T01120 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.619ms |    | dir=(-1, 0) | score=61
T01121 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.448ms |    | dir=(-1, 0) | score=61
T01122 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.722ms |    | dir=(-1, 0) | score=61
T01123 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.489ms | FB | dir=(0, -1) | score=61
EVENT  FOOD_EATEN score=62
T01124 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   39 |  0.540ms |    | dir=(0, -1) | score=62
T01125 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   35 |  0.839ms |    | dir=(0, -1) | score=62
T01126 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   31 |  2.144ms |    | dir=(0, -1) | score=62
T01127 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   27 |  0.552ms |    | dir=(0, -1) | score=62
T01128 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   23 |  0.745ms |    | dir=(0, -1) | score=62
T01129 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   19 |  0.699ms |    | dir=(0, -1) | score=62
T01130 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   15 |  0.726ms |    | dir=(0, -1) | score=62
T01131 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  0.613ms |    | dir=(0, -1) | score=62
T01132 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.892ms |    | dir=(0, -1) | score=62
T01133 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.867ms |    | dir=(1, 0) | score=62
T01134 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.564ms |    | dir=(1, 0) | score=62
T01135 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.797ms | FB | dir=(1, 0) | score=62
EVENT  FOOD_EATEN score=63
T01136 | astar          | rule=DEFAULT_PLANNER                | path=  22 | nodes=  156 |  2.225ms |    | dir=(0, 1) | score=63
T01137 | astar          | rule=DEFAULT_PLANNER                | path=  21 | nodes=  126 |  1.214ms |    | dir=(0, 1) | score=63
T01138 | astar          | rule=DEFAULT_PLANNER                | path=  20 | nodes=  116 |  1.402ms |    | dir=(0, 1) | score=63
T01139 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=  105 |  1.635ms |    | dir=(0, 1) | score=63
T01140 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   89 |  1.449ms |    | dir=(0, 1) | score=63
T01141 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   70 |  0.597ms |    | dir=(0, 1) | score=63
T01142 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   61 |  1.022ms |    | dir=(0, 1) | score=63
T01143 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   52 |  0.438ms |    | dir=(0, 1) | score=63
T01144 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   43 |  0.828ms |    | dir=(0, 1) | score=63
T01145 | astar          | rule=DANGER_AHEAD_USE_PLANNER       | path=  13 | nodes=   34 |  1.274ms |    | dir=(1, 0) | score=63
T01146 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   26 |  0.903ms |    | dir=(1, 0) | score=63
T01147 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   24 |  0.744ms |    | dir=(1, 0) | score=63
T01148 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   21 |  0.713ms |    | dir=(1, 0) | score=63
T01149 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   17 |  0.692ms |    | dir=(1, 0) | score=63
T01150 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   12 |  0.757ms |    | dir=(1, 0) | score=63
T01151 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.705ms |    | dir=(0, 1) | score=63
T01152 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.988ms |    | dir=(0, 1) | score=63
T01153 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.274ms |    | dir=(0, 1) | score=63
T01154 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  1.397ms |    | dir=(-1, 0) | score=63
T01155 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.346ms |    | dir=(-1, 0) | score=63
T01156 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.740ms |    | dir=(-1, 0) | score=63
T01157 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.525ms | FB | dir=(-1, 0) | score=63
EVENT  FOOD_EATEN score=64
T01158 | astar          | rule=DEFAULT_PLANNER                | path=  20 | nodes=  110 |  1.582ms |    | dir=(0, 1) | score=64
T01159 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=  109 |  1.230ms |    | dir=(0, 1) | score=64
T01160 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   99 |  1.337ms |    | dir=(0, 1) | score=64
T01161 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   89 |  1.056ms |    | dir=(0, 1) | score=64
T01162 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   79 |  1.996ms |    | dir=(0, 1) | score=64
T01163 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   69 |  1.130ms |    | dir=(0, 1) | score=64
T01164 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   59 |  1.255ms |    | dir=(0, 1) | score=64
T01165 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   49 |  0.457ms |    | dir=(0, 1) | score=64
T01166 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   39 |  0.831ms |    | dir=(0, 1) | score=64
T01167 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   29 |  0.816ms |    | dir=(0, 1) | score=64
T01168 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   19 |  0.512ms |    | dir=(0, 1) | score=64
T01169 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  1.051ms |    | dir=(1, 0) | score=64
T01170 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  1.186ms |    | dir=(1, 0) | score=64
T01171 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.633ms |    | dir=(1, 0) | score=64
T01172 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.882ms |    | dir=(1, 0) | score=64
T01173 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.639ms |    | dir=(1, 0) | score=64
T01174 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.560ms |    | dir=(1, 0) | score=64
T01175 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.553ms |    | dir=(1, 0) | score=64
T01176 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.724ms |    | dir=(1, 0) | score=64
T01177 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.905ms | FB | dir=(1, 0) | score=64
EVENT  FOOD_EATEN score=65
T01178 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   66 |  1.124ms |    | dir=(1, 0) | score=65
T01179 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   47 |  1.811ms |    | dir=(1, 0) | score=65
T01180 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   44 |  0.759ms |    | dir=(0, -1) | score=65
T01181 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   29 |  0.795ms |    | dir=(0, -1) | score=65
T01182 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   14 |  1.537ms |    | dir=(1, 0) | score=65
T01183 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   13 |  0.405ms |    | dir=(1, 0) | score=65
T01184 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   12 |  0.309ms |    | dir=(1, 0) | score=65
T01185 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   11 |  0.619ms |    | dir=(1, 0) | score=65
T01186 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.647ms |    | dir=(1, 0) | score=65
T01187 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  1.095ms |    | dir=(1, 0) | score=65
T01188 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.634ms |    | dir=(1, 0) | score=65
T01189 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.804ms |    | dir=(1, 0) | score=65
T01190 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.602ms |    | dir=(1, 0) | score=65
T01191 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.605ms |    | dir=(1, 0) | score=65
T01192 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.706ms |    | dir=(1, 0) | score=65
T01193 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.992ms |    | dir=(1, 0) | score=65
T01194 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.570ms |    | dir=(1, 0) | score=65
T01195 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.501ms | FB | dir=(1, 0) | score=65
EVENT  FOOD_EATEN score=66
T01196 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   72 |  1.151ms |    | dir=(0, 1) | score=66
T01197 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   71 |  1.541ms |    | dir=(-1, 0) | score=66
T01198 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   63 |  1.043ms |    | dir=(-1, 0) | score=66
T01199 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   55 |  0.982ms |    | dir=(-1, 0) | score=66
T01200 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   47 |  1.368ms |    | dir=(-1, 0) | score=66
T01201 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   39 |  0.814ms |    | dir=(-1, 0) | score=66
T01202 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   31 |  0.779ms |    | dir=(-1, 0) | score=66
T01203 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.551ms |    | dir=(-1, 0) | score=66
T01204 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   15 |  1.046ms |    | dir=(-1, 0) | score=66
T01205 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.620ms |    | dir=(0, 1) | score=66
T01206 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.676ms |    | dir=(0, 1) | score=66
T01207 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.814ms |    | dir=(0, 1) | score=66
T01208 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  1.296ms |    | dir=(0, 1) | score=66
T01209 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.583ms |    | dir=(0, 1) | score=66
T01210 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.621ms |    | dir=(0, 1) | score=66
T01211 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  1.209ms | FB | dir=(0, 1) | score=66
EVENT  FOOD_EATEN score=67
T01212 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   49 |  1.412ms |    | dir=(-1, 0) | score=67
T01213 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   28 |  1.144ms |    | dir=(0, 1) | score=67
T01214 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   12 |  0.994ms |    | dir=(0, 1) | score=67
T01215 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   11 |  0.520ms |    | dir=(0, 1) | score=67
T01216 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.623ms |    | dir=(0, 1) | score=67
T01217 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  0.599ms |    | dir=(0, 1) | score=67
T01218 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.773ms |    | dir=(0, 1) | score=67
T01219 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.550ms |    | dir=(0, 1) | score=67
T01220 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.597ms |    | dir=(0, 1) | score=67
T01221 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.866ms |    | dir=(0, 1) | score=67
T01222 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.847ms |    | dir=(0, 1) | score=67
T01223 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.580ms |    | dir=(0, 1) | score=67
T01224 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.569ms |    | dir=(0, 1) | score=67
T01225 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  1.061ms | FB | dir=(0, 1) | score=67
EVENT  FOOD_EATEN score=68
T01226 | astar          | rule=DEFAULT_PLANNER                | path=  23 | nodes=  124 |  1.568ms |    | dir=(0, 1) | score=68
T01227 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path=  27 | nodes=   28 |  0.821ms |    | dir=(-1, 0) | score=68
T01228 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  30 | nodes=   31 |  1.113ms |    | dir=(-1, 0) | score=68
T01229 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  37 | nodes=   38 |  0.925ms |    | dir=(-1, 0) | score=68
T01230 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  18 | nodes=   19 |  0.713ms |    | dir=(-1, 0) | score=68
T01231 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  25 | nodes=   26 |  0.473ms |    | dir=(-1, 0) | score=68
T01232 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  26 | nodes=   27 |  1.364ms |    | dir=(-1, 0) | score=68
T01233 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  39 | nodes=   40 |  0.952ms |    | dir=(0, 1) | score=68
T01234 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  12 | nodes=   13 |  0.642ms |    | dir=(0, 1) | score=68
T01235 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path=  11 | nodes=   12 |  1.135ms |    | dir=(-1, 0) | score=68
T01236 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  22 | nodes=   23 |  0.775ms |    | dir=(-1, 0) | score=68
T01237 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  35 | nodes=   36 |  0.859ms |    | dir=(-1, 0) | score=68
T01238 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  40 | nodes=   41 |  0.908ms |    | dir=(-1, 0) | score=68
T01239 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  23 | nodes=   24 |  0.776ms |    | dir=(-1, 0) | score=68
T01240 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   8 | nodes=    9 |  0.604ms |    | dir=(-1, 0) | score=68
T01241 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   5 | nodes=    6 |  0.599ms |    | dir=(-1, 0) | score=68
T01242 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   4 | nodes=    5 |  0.570ms |    | dir=(0, 1) | score=68
T01243 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   3 | nodes=    4 |  0.566ms |    | dir=(0, 1) | score=68
T01244 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.570ms |    | dir=(0, 1) | score=68
T01245 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.415ms | FB | dir=(-1, 0) | score=68
EVENT  FOOD_EATEN score=69
T01246 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  16 | nodes=   17 |  0.615ms |    | dir=(0, -1) | score=69
T01247 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  15 | nodes=   16 |  0.647ms |    | dir=(0, -1) | score=69
T01248 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  14 | nodes=   15 |  0.590ms |    | dir=(0, -1) | score=69
T01249 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  13 | nodes=   14 |  0.965ms |    | dir=(0, -1) | score=69
T01250 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  12 | nodes=   13 |  0.631ms |    | dir=(0, -1) | score=69
T01251 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  11 | nodes=   12 |  0.621ms |    | dir=(0, -1) | score=69
T01252 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  10 | nodes=   11 |  1.415ms |    | dir=(0, -1) | score=69
T01253 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   9 | nodes=   10 |  1.038ms |    | dir=(0, -1) | score=69
T01254 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   8 | nodes=    9 |  0.637ms |    | dir=(1, 0) | score=69
T01255 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   7 | nodes=    8 |  0.590ms |    | dir=(1, 0) | score=69
T01256 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   6 | nodes=    7 |  0.577ms |    | dir=(1, 0) | score=69
T01257 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   5 | nodes=    6 |  0.565ms |    | dir=(1, 0) | score=69
T01258 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   4 | nodes=    5 |  0.532ms |    | dir=(1, 0) | score=69
T01259 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   3 | nodes=    4 |  0.563ms |    | dir=(1, 0) | score=69
T01260 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.801ms |    | dir=(1, 0) | score=69
T01261 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.909ms | FB | dir=(1, 0) | score=69
EVENT  FOOD_EATEN score=70
T01262 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   8 | nodes=    9 |  0.617ms |    | dir=(0, -1) | score=70
T01263 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   7 | nodes=    8 |  0.930ms |    | dir=(0, -1) | score=70
T01264 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   6 | nodes=    7 |  0.676ms |    | dir=(0, -1) | score=70
T01265 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   5 | nodes=    6 |  0.589ms |    | dir=(0, -1) | score=70
T01266 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   4 | nodes=    5 |  0.705ms |    | dir=(0, -1) | score=70
T01267 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   3 | nodes=    4 |  0.862ms |    | dir=(0, -1) | score=70
T01268 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.524ms |    | dir=(-1, 0) | score=70
T01269 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.518ms | FB | dir=(-1, 0) | score=70
EVENT  FOOD_EATEN score=71
T01270 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  12 | nodes=   13 |  0.630ms |    | dir=(0, -1) | score=71
T01271 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  11 | nodes=   12 |  0.620ms |    | dir=(0, -1) | score=71
T01272 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  10 | nodes=   11 |  0.705ms |    | dir=(0, -1) | score=71
T01273 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   9 | nodes=   10 |  0.875ms |    | dir=(0, -1) | score=71
T01274 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   8 | nodes=    9 |  0.607ms |    | dir=(0, -1) | score=71
T01275 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   7 | nodes=    8 |  0.593ms |    | dir=(0, -1) | score=71
T01276 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   6 | nodes=    7 |  0.300ms |    | dir=(0, -1) | score=71
T01277 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   5 | nodes=    6 |  0.856ms |    | dir=(0, -1) | score=71
T01278 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   4 | nodes=    5 |  0.869ms |    | dir=(0, -1) | score=71
T01279 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   3 | nodes=    4 |  0.520ms |    | dir=(0, -1) | score=71
T01280 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.616ms |    | dir=(-1, 0) | score=71
T01281 | hill_climbing  | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.483ms | FB | dir=(-1, 0) | score=71
EVENT  FOOD_EATEN score=72
T01282 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  69 | nodes=   70 |  1.227ms |    | dir=(0, 1) | score=72
T01283 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  81 | nodes=   82 |  1.570ms |    | dir=(0, 1) | score=72
T01284 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  10 | nodes=   11 |  0.633ms |    | dir=(0, 1) | score=72
T01285 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   9 | nodes=   10 |  0.707ms |    | dir=(0, 1) | score=72
T01286 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   8 | nodes=    9 |  1.037ms |    | dir=(0, 1) | score=72
T01287 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  33 | nodes=   34 |  1.299ms |    | dir=(0, 1) | score=72
T01288 | hill_climbing  | rule=DEFAULT_PLANNER                | path=   6 | nodes=    7 |  0.614ms |    | dir=(1, 0) | score=72
T01289 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path=  30 | nodes=   31 |  0.867ms |    | dir=(0, 1) | score=72
T01290 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  68 | nodes=   69 |  1.897ms |    | dir=(-1, 0) | score=72
T01291 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  53 | nodes=   54 |  1.089ms |    | dir=(-1, 0) | score=72
T01292 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  86 | nodes=   87 |  1.786ms |    | dir=(0, -1) | score=72
T01293 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  41 | nodes=   42 |  1.365ms |    | dir=(-1, 0) | score=72
T01294 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  68 | nodes=   69 |  1.771ms |    | dir=(-1, 0) | score=72
T01295 | hill_climbing  | rule=DEFAULT_PLANNER                | path= 118 | nodes=  119 |  1.693ms |    | dir=(0, -1) | score=72
T01296 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  28 | nodes=   29 |  0.767ms |    | dir=(1, 0) | score=72
T01297 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  88 | nodes=   89 |  1.808ms |    | dir=(1, 0) | score=72
T01298 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path= 149 | nodes=  150 |  2.221ms |    | dir=(0, -1) | score=72
T01299 | hill_climbing  | rule=DEFAULT_PLANNER                | path= 116 | nodes=  117 |  2.063ms |    | dir=(-1, 0) | score=72
T01300 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  56 | nodes=   57 |  1.057ms |    | dir=(0, -1) | score=72
T01301 | hill_climbing  | rule=DEFAULT_PLANNER                | path= 136 | nodes=  137 |  1.078ms |    | dir=(1, 0) | score=72
T01302 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path=  22 | nodes=   23 |  0.663ms |    | dir=(0, -1) | score=72
T01303 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  19 | nodes=   20 |  0.238ms |    | dir=(-1, 0) | score=72
T01304 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  58 | nodes=   59 |  0.667ms |    | dir=(-1, 0) | score=72
T01305 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  29 | nodes=   30 |  0.336ms |    | dir=(0, 1) | score=72
T01306 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  93 | nodes=   94 |  0.826ms |    | dir=(0, 1) | score=72
T01307 | hill_climbing  | rule=DANGER_AHEAD_USE_PLANNER       | path= 118 | nodes=  119 |  0.671ms |    | dir=(-1, 0) | score=72
T01308 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  65 | nodes=   66 |  1.714ms |    | dir=(0, 1) | score=72
T01309 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  25 | nodes=   26 |  0.447ms |    | dir=(0, 1) | score=72
T01310 | hill_climbing  | rule=DEFAULT_PLANNER                | path=  77 | nodes=   78 |  0.434ms |    | dir=(-1, 0) | score=72
